epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2897.01,1.64291,3.59674,1.15987,0.02678,0.27277,0.09295,0.05679,1.33571,3.88039,1.00032,0.00029694,0.00029694,0.00029694
